3	975
3	1958
3	971
3	968
3	1895
3	1819
3	2445
3	372
3	1989
3	374
3	1813
3	1799
3	1797
3	1763
4	2049
4	1943
4	1945
4	2048
4	1948
4	1950
4	2438
4	1954
4	1956
4	2439
4	1965
4	1970
4	1972
4	1973
4	1975
4	1977
4	1978
4	1979
4	2047
4	2443
4	275
4	2035
4	280
4	158
4	285
4	302
4	304
4	307
4	2367
4	82
4	71
4	331
4	333
4	335
4	337
4	344
4	348
4	349
4	353
4	2368
4	2369
4	189
4	361
4	362
4	66
4	366
4	369
4	370
4	371
4	373
4	375
4	376
4	377
4	378
4	379
4	381
4	382
4	383
4	386
4	61
4	191
4	192
4	45
4	425
4	193
4	431
4	432
4	435
4	437
4	2371
4	445
4	447
4	37
4	33
4	461
4	464
4	470
4	159
4	2348
4	490
4	495
4	499
4	501
4	502
4	510
4	511
4	513
4	2346
4	2345
4	522
4	524
4	526
4	199
4	2473
4	541
4	2471
4	555
4	2330
4	2493
4	2467
4	2326
4	577
4	579
4	581
4	582
4	583
4	584
4	585
4	590
4	597
4	614
4	615
4	128
4	619
4	2375
4	624
4	2466
4	632
4	126
4	642
4	2315
4	661
4	662
4	665
4	673
4	675
4	27
4	684
4	685
4	693
4	702
4	703
4	704
4	707
4	2300
4	2297
4	719
4	730
4	735
4	738
4	742
4	744
4	747
4	756
4	758
4	759
4	766
4	773
4	787
4	799
4	806
4	810
4	811
4	814
4	222
4	2273
4	2272
4	836
4	2271
4	2270
4	2269
4	125
4	2264
4	2263
4	852
4	2262
4	2261
4	864
4	2258
4	878
4	882
4	2254
4	895
4	904
4	26
4	124
4	912
4	916
4	2387
4	2388
4	924
4	929
4	2239
4	938
4	943
4	945
4	2228
4	949
4	950
4	951
4	225
4	959
4	962
4	2222
4	2221
4	2220
4	970
4	2219
4	2218
4	2463
4	995
4	1000
4	1001
4	1002
4	2210
4	1009
4	1010
4	1011
4	2205
4	2462
4	2203
4	2199
4	1042
4	1044
4	1047
4	1048
4	2459
4	1050
4	1054
4	1055
4	1940
4	2195
4	1059
4	1061
4	1063
4	1067
4	1069
4	1070
4	1071
4	1073
4	1074
4	1075
4	1078
4	1080
4	1086
4	1088
4	1091
4	2481
4	2192
4	1105
4	2191
4	1112
4	1115
4	1116
4	1120
4	1127
4	1134
4	1136
4	2189
4	2458
4	2457
4	1141
4	1162
4	2173
4	1185
4	2164
4	2162
4	115
4	235
4	1212
4	1221
4	1233
4	25
4	1242
4	2492
4	2453
4	24
4	2151
4	2147
4	1267
4	1268
4	1269
4	1270
4	1271
4	2146
4	1273
4	2145
4	2144
4	1276
4	1278
4	1280
4	2143
4	2142
4	1296
4	1297
4	1298
4	1299
4	1300
4	2139
4	1302
4	1303
4	1305
4	1306
4	109
4	1313
4	1315
4	1316
4	2452
4	1325
4	1329
4	1332
4	1333
4	1335
4	2450
4	2123
4	2122
4	2401
4	1373
4	1374
4	1377
4	1378
4	1381
4	2448
4	175
4	2447
4	1396
4	1397
4	1398
4	1400
4	1401
4	1402
4	1412
4	1414
4	2117
4	1417
4	1418
4	1419
4	1420
4	1422
4	1423
4	1427
4	246
4	1438
4	1446
4	1448
4	1450
4	2114
4	2111
4	1465
4	1470
4	1471
4	1481
4	1487
4	250
4	1497
4	1500
4	1507
4	1512
4	1514
4	1517
4	1518
4	1526
4	1530
4	1531
4	1544
4	2415
4	1579
4	2102
4	1588
4	256
4	2487
4	2095
4	1616
4	2094
4	2093
4	1621
4	1630
4	1631
4	1632
4	1634
4	1637
4	2092
4	1646
4	2091
4	2089
4	2088
4	1663
4	2087
4	1673
4	264
4	265
4	2086
4	1679
4	1684
4	1685
4	2422
4	1691
4	2083
4	2082
4	1696
4	2080
4	1701
4	2078
4	1712
4	1713
4	1714
4	2423
4	1721
4	2427
4	1735
4	2075
4	2073
4	2072
4	2068
4	1762
4	1766
4	1768
4	1770
4	1772
4	1773
4	2497
4	2067
4	2066
4	1778
4	1781
4	1782
4	1784
4	1785
4	1791
4	1792
4	1794
4	1800
4	1801
4	1803
4	1804
4	1809
4	2065
4	1812
4	1814
4	1816
4	1818
4	1820
4	2064
4	2063
4	2062
4	1832
4	2061
4	1834
4	1837
4	1845
4	1850
4	1854
4	1855
4	1856
4	1857
4	1858
4	1867
4	2436
4	1871
4	2059
4	2058
4	1886
4	2056
4	1898
4	2055
4	1904
4	2054
4	1907
4	1911
4	1915
4	1916
4	1919
4	1930
4	1931
4	1936
4	1938
5	51
5	1807
5	2041
5	19
5	257
5	1013
5	2100
5	107
5	2208
5	1454
5	1455
5	1456
5	347
5	2304
5	2305
5	2113
5	2282
5	1017
5	1463
5	1928
5	1018
5	1466
5	1467
5	851
5	1469
5	2306
5	1902
5	1472
5	2109
5	215
5	652
5	1020
5	2309
5	2405
5	2406
5	2407
5	1021
5	2446
5	1022
5	2283
5	790
5	646
5	1903
5	1638
5	2084
5	1490
5	644
5	1817
5	2036
5	1494
5	2107
5	1496
5	1027
5	1498
5	1499
5	2444
5	1501
5	1502
5	15
5	2033
5	2031
5	1506
5	1918
5	2106
5	1910
5	1029
5	420
5	1971
5	1592
5	1822
5	898
5	252
5	1032
5	1983
5	2030
5	639
5	2009
5	16
5	2028
5	2202
5	2317
5	1982
5	2104
5	1528
5	2103
5	1035
5	1906
5	1532
5	1533
5	1534
5	1036
5	1536
5	635
5	634
5	2386
5	2024
5	1541
5	1591
5	2013
5	44
5	1545
5	2200
5	1546
5	627
5	2320
5	455
5	901
5	148
5	194
5	69
5	1686
5	122
5	2479
5	213
5	253
5	449
5	466
5	2373
5	1687
5	469
5	1045
5	2372
5	442
5	121
5	31
5	9
5	786
5	40
5	272
5	479
5	480
5	2
5	1909
5	783
5	1051
5	197
5	1587
5	867
5	2347
5	2370
5	618
5	491
5	120
5	493
5	780
5	1554
5	496
5	617
5	2101
5	2023
5	500
5	1908
5	1557
5	503
5	504
5	505
5	506
5	2374
5	609
5	509
5	1558
5	1559
5	2060
5	2022
5	2321
5	1968
5	1562
5	517
5	2344
5	2081
5	2322
5	521
5	2323
5	198
5	134
5	436
5	903
5	260
5	528
5	776
5	1697
5	2324
5	532
5	1062
5	1966
5	1583
5	2339
5	2338
5	140
5	539
5	540
5	1568
5	774
5	2432
5	544
5	2336
5	1066
5	137
5	2334
5	2333
5	550
5	42
5	592
5	591
5	207
5	1570
5	556
5	587
5	202
5	2486
5	105
5	905
5	1700
5	563
5	1580
5	427
5	1964
5	1937
5	205
5	2014
5	570
5	1573
5	1648
5	1574
5	868
5	2325
5	1829
5	2016
5	908
5	2248
5	1705
5	1076
5	54
5	1866
5	261
5	104
5	869
5	2286
5	1083
5	1084
5	340
5	1847
5	1087
5	392
5	2391
5	1090
5	103
5	1092
5	1974
5	2193
5	1095
5	220
5	915
5	2393
5	2090
5	1100
5	1101
5	219
5	1947
5	1980
5	2259
5	1976
5	150
5	332
5	330
5	2257
5	328
5	1921
5	1113
5	326
5	2002
5	2001
5	2389
5	921
5	2381
5	2424
5	2380
5	2379
5	1123
5	835
5	325
5	2246
5	1719
5	1619
5	1129
5	1130
5	830
5	829
5	1133
5	1951
5	72
5	757
5	2190
5	1722
5	1723
5	1724
5	1725
5	1142
5	1143
5	1144
5	1145
5	2244
5	391
5	1148
5	1617
5	1150
5	1151
5	1152
5	1153
5	322
5	928
5	828
5	76
5	1158
5	390
5	876
5	1161
5	1726
5	1163
5	1164
5	932
5	877
5	2177
5	384
5	1169
5	1170
5	754
5	1172
5	2289
5	1174
5	2175
5	2174
5	1643
5	1727
5	1179
5	879
5	2290
5	1840
5	1657
5	2170
5	13
5	2232
5	1187
5	1188
5	2291
5	881
5	748
5	1192
5	1193
5	746
5	745
5	823
5	2006
5	1198
5	2229
5	1659
5	820
5	2226
5	948
5	1204
5	1835
5	2276
5	2292
5	1639
5	1732
5	739
5	1211
5	1733
5	1213
5	114
5	1215
5	237
5	816
5	1613
5	1612
5	2390
5	1872
5	1640
5	1223
5	1224
5	2160
5	2277
5	112
5	2224
5	956
5	2223
5	2156
5	300
5	885
5	2399
5	2293
5	856
5	1237
5	2385
5	2296
5	1240
5	1241
5	961
5	1243
5	1611
5	1666
5	1739
5	1247
5	1248
5	724
5	58
5	2153
5	722
5	398
5	2152
5	721
5	720
5	1257
5	1258
5	1259
5	2096
5	262
5	1609
5	1624
5	887
5	2148
5	888
5	406
5	969
5	1745
5	407
5	713
5	2071
5	2070
5	1750
5	1751
5	1752
5	169
5	1753
5	1279
5	2069
5	2097
5	1851
5	1283
5	1284
5	2278
5	1286
5	2301
5	708
5	106
5	240
5	1291
5	88
5	273
5	1756
5	297
5	1757
5	2046
5	1759
5	1995
5	1607
5	2217
5	1993
5	1764
5	2098
5	1765
5	1879
5	1969
5	1308
5	1309
5	1310
5	1605
5	1767
5	364
5	1314
5	1769
5	360
5	858
5	1913
5	2279
5	1320
5	1321
5	2215
5	1323
5	2451
5	2214
5	1326
5	1327
5	155
5	803
5	242
5	1331
5	984
5	1885
5	1334
5	2431
5	802
5	2213
5	1338
5	987
5	1340
5	801
5	2212
5	1343
5	2302
5	990
5	1346
5	1347
5	2211
5	992
5	699
5	1351
5	1352
5	993
5	994
5	412
5	691
5	846
5	690
5	1359
5	841
5	352
5	243
5	1363
5	689
5	1887
5	1366
5	1779
5	2303
5	1780
5	244
5	800
5	1372
5	1888
5	2442
5	1375
5	2363
5	1783
5	2057
5	288
5	287
5	2437
5	286
5	1383
5	1384
5	1385
5	1786
5	2099
5	164
5	2012
5	1787
5	163
5	2280
5	216
5	183
5	53
5	1789
5	1790
5	1926
5	59
5	2441
5	1793
5	680
5	1933
5	1934
5	351
5	1406
5	679
5	350
5	1409
5	1410
5	1411
5	1005
5	1599
5	1796
5	674
5	1006
5	671
5	2085
5	1959
5	1955
5	98
5	1802
5	17
5	1424
5	2281
5	670
5	1927
5	102
5	668
5	1944
5	1917
5	1432
5	664
5	1434
5	2045
5	266
5	2044
5	271
5	793
5	2209
5	1441
5	2043
5	2042
5	2403
6	845
6	848
6	857
6	859
6	860
6	861
6	862
6	863
6	866
6	883
6	884
6	886
6	889
6	890
6	892
6	2253
6	2252
6	1846
6	896
6	2251
6	899
6	2250
6	2249
6	907
6	911
6	913
6	914
6	917
6	1848
6	1849
6	2247
6	389
6	385
6	1656
6	2238
6	2237
6	941
6	1658
6	1662
6	2225
6	1664
6	1665
6	380
6	368
6	147
6	68
6	979
6	1674
6	996
6	1853
6	346
6	1025
6	1030
6	1031
6	1033
6	2201
6	1941
6	1052
6	1058
6	1967
6	149
6	1702
6	2194
6	1703
6	14
6	1079
6	1081
6	2077
6	2076
6	1093
6	2392
6	2394
6	1963
6	1869
6	329
6	1117
6	1118
6	2395
6	1126
6	1131
6	2396
6	1146
6	2456
6	1155
6	321
6	2179
6	2178
6	1165
6	77
6	78
6	79
6	316
6	80
6	2397
6	2000
6	1186
6	1190
6	2166
6	2165
6	1999
6	81
6	312
6	310
6	151
6	1998
6	2426
6	1217
6	1220
6	1222
6	84
6	1228
6	87
6	2398
6	1923
6	299
6	1238
6	1996
6	1245
6	1740
6	1253
6	2150
6	165
6	2149
6	1742
6	1744
6	1282
6	1285
6	1289
6	1758
6	1878
6	1307
6	1880
6	1881
6	90
6	1318
6	1319
6	1771
6	1882
6	1883
6	1884
6	1336
6	1925
6	1339
6	1341
6	1342
6	2131
6	2130
6	2129
6	1353
6	2128
6	1357
6	2126
6	2125
6	1371
6	1788
6	1399
6	1403
6	1404
6	1405
6	152
6	1795
6	1416
6	1991
6	1425
6	1431
6	2402
6	1439
6	1440
6	1899
6	1453
6	1457
6	2112
6	1462
6	1901
6	2110
6	1476
6	1815
6	2408
6	249
6	2410
6	2412
6	2108
6	1929
6	2480
6	251
6	1821
6	1515
6	1984
6	1521
6	1524
6	1981
6	1535
6	2025
6	38
6	456
6	22
6	146
6	32
6	1548
6	444
6	254
6	473
6	475
6	476
6	1551
6	11
6	484
6	255
6	492
6	494
6	512
6	1561
6	2343
6	1565
6	527
6	30
6	1566
6	1567
6	534
6	1569
6	543
6	546
6	560
6	139
6	562
6	138
6	572
6	206
6	586
6	1582
6	601
6	133
6	606
6	607
6	610
6	153
6	1584
6	625
6	631
6	633
6	2316
6	643
6	2312
6	2311
6	48
6	666
6	667
6	669
6	672
6	258
6	677
6	686
6	179
6	2011
6	694
6	701
6	1604
6	705
6	410
6	408
6	718
6	723
6	725
6	729
6	405
6	737
6	741
6	743
6	1615
6	2288
6	403
6	761
6	765
6	775
6	777
6	778
6	779
6	781
6	782
6	2384
6	1622
6	221
6	796
6	797
6	798
6	1623
6	1625
6	1627
6	821
6	396
6	824
6	831
6	2008
6	1636
7	1491
7	1594
7	10
7	47
7	1681
7	1008
7	248
7	651
7	1475
7	1474
7	418
7	2307
7	1990
7	1459
7	417
7	1458
7	999
7	1810
7	2115
7	2404
7	1433
7	1430
7	833
7	834
7	1429
7	2256
7	1426
7	1798
7	180
7	998
7	1992
7	1413
7	1600
7	988
7	678
7	282
7	2440
7	1395
7	682
7	1393
7	1389
7	1387
7	985
7	1368
7	688
7	94
7	1358
7	2127
7	983
7	1852
7	64
7	413
7	1355
7	697
7	698
7	1350
7	293
7	1669
7	1667
7	89
7	184
7	963
7	411
7	1994
7	1288
7	1287
7	960
7	711
7	1281
7	1876
7	871
7	1875
7	2074
7	166
7	1626
7	1924
7	1256
7	1255
7	1252
7	954
7	1249
7	813
7	726
7	727
7	728
7	865
7	1738
7	1239
7	815
7	7
7	1736
7	1219
7	736
7	1949
7	1218
7	1210
7	83
7	1628
7	1205
7	1661
7	819
7	119
7	1194
7	1836
7	2168
7	749
7	2169
7	315
7	1173
7	1660
7	1171
7	1641
7	75
7	1922
7	1720
7	1128
7	2287
7	394
7	1122
7	1121
7	1119
7	2230
7	70
7	339
7	1711
7	402
7	1082
7	1077
7	2285
7	1065
7	1064
7	849
7	1060
7	825
7	2236
7	578
7	576
7	575
7	2015
7	1572
7	1571
7	564
7	429
7	1629
7	557
7	554
7	589
7	1692
7	154
7	552
7	593
7	594
7	595
7	41
7	434
7	531
7	2019
7	2020
7	1655
7	520
7	514
7	604
7	2245
7	8
7	1654
7	608
7	508
7	785
7	611
7	507
7	2004
7	395
7	1556
7	498
7	497
7	1553
7	486
7	426
7	482
7	2478
7	450
7	1589
7	2284
7	626
7	35
7	1828
7	12
7	1543
7	2255
7	1542
7	1024
7	1538
7	1537
7	46
7	2026
7	1682
7	1520
7	1513
7	1511
7	1509
7	162
8	156
8	160
8	182
8	171
8	201
8	211
8	217
8	274
8	281
8	283
8	284
8	296
8	309
8	334
8	341
8	345
8	359
8	365
8	404
8	409
8	428
8	458
8	459
8	478
8	485
8	523
8	530
8	538
8	553
8	558
8	561
8	566
8	568
8	574
8	588
8	596
8	599
8	605
8	29
8	616
8	622
8	640
8	653
8	683
8	692
8	710
8	767
8	4
8	789
8	817
8	840
8	910
8	958
8	1016
8	1043
8	1046
8	1053
8	1056
8	1096
8	1177
8	1195
8	1208
8	1209
8	1214
8	1216
8	1227
8	1277
8	1290
8	1312
8	1330
8	1362
8	1370
8	1408
8	1428
8	1452
8	1477
8	2409
8	1492
8	1510
8	1516
8	1549
8	1550
8	1552
8	1593
8	1596
8	1598
8	1603
8	1647
8	1649
8	1668
8	1671
8	1675
8	1676
8	1680
8	1699
8	1707
8	1710
8	1805
8	20
8	3
8	1877
8	2007
8	2017
8	2018
8	2021
8	2027
8	2132
8	2138
8	2163
8	2167
8	2182
8	2183
8	2227
8	2233
8	2234
8	2235
8	2265
8	2310
8	6
8	5
8	36
8	39
8	43
8	49
8	55
8	57
8	63
8	65
8	67
8	177
8	116
8	127
8	136
9	1154
9	1149
9	1586
9	818
9	837
9	2266
9	870
9	1106
9	872
9	894
9	897
9	922
9	1049
9	1585
9	1040
9	923
9	927
9	247
9	931
9	1028
9	1328
9	2231
9	1019
9	946
9	135
9	947
9	1007
9	991
9	955
9	957
9	981
9	270
9	277
9	279
9	1495
9	96
9	301
9	1748
9	1464
9	74
9	367
9	1451
9	388
9	1811
9	188
9	176
9	439
9	144
9	451
9	452
9	1827
9	1364
9	453
9	1360
9	1741
9	1354
9	483
9	1678
9	1345
9	1677
9	488
9	1743
9	1324
9	1322
9	1317
9	130
9	1833
9	515
9	2141
9	18
9	516
9	142
9	1274
9	542
9	559
9	600
9	602
9	603
9	623
9	645
9	1914
9	2313
9	1650
9	200
9	1645
9	1226
9	687
9	1225
9	700
9	1932
9	712
9	1939
9	1197
9	740
9	1708
9	214
9	1189
9	751
9	1608
9	223
9	228
9	1176
9	760
9	770
9	791
9	794
9	178
9	795
9	804
9	805
9	812
10	1746
10	21
10	1706
10	1704
10	1698
10	1683
10	1670
10	1614
10	1468
10	1421
10	1365
10	1356
10	1348
10	129
10	1337
10	1301
10	1294
10	1251
10	1244
10	1229
10	1206
10	1199
10	132
10	1191
10	1182
10	1180
10	1178
10	1159
10	1147
10	1041
10	1037
10	980
10	972
10	933
10	909
10	839
10	838
10	826
10	822
10	792
10	772
10	750
10	647
10	637
10	598
10	571
10	569
10	518
10	487
10	474
10	467
10	460
10	454
10	145
10	424
10	423
10	419
10	416
10	195
10	52
10	399
10	56
10	397
10	393
10	387
10	185
10	343
10	336
10	318
10	314
10	278
10	113
10	224
10	157
10	2005
10	1890
10	1831
10	1830
10	1250
11	1367
11	317
11	1156
11	327
11	1618
11	421
11	1935
11	1620
11	50
11	161
11	414
11	1167
11	1415
11	1892
11	937
11	1168
11	939
11	1026
11	893
11	1196
11	734
11	731
11	717
11	167
11	844
11	709
11	168
11	656
11	900
11	649
11	1246
11	233
11	965
11	902
11	1529
11	1525
11	1693
11	573
11	292
11	141
11	567
11	565
11	181
11	548
11	547
11	294
11	1272
11	533
11	1275
11	298
11	1595
11	1610
11	1473
11	934
11	85
11	935
11	212
11	936
11	1361
11	313
12	60
12	229
12	295
12	241
12	117
12	974
12	1175
12	982
12	1034
12	942
12	263
12	535
12	457
12	733
12	732
12	86
12	926
12	519
12	1777
12	131
12	303
12	1012
12	989
12	234
12	842
12	1344
12	1749
12	655
12	73
12	827
12	1946
12	1694
12	1231
12	1606
12	648
12	1103
12	1349
12	415
12	1747
12	1254
12	358
12	1376
13	847
13	843
13	1160
13	118
13	174
13	657
13	654
13	650
13	630
13	227
13	549
13	536
13	1295
13	481
13	468
13	463
13	1755
13	433
13	1920
13	1651
13	190
13	186
13	1653
13	1461
13	1695
13	311
13	108
13	986
13	953
13	1014
13	1023
13	940
13	1038
13	1039
13	1057
13	1072
13	891
13	873
13	854
14	944
14	1184
14	210
14	752
14	208
14	462
14	471
14	1386
14	545
14	324
14	93
14	1489
14	1905
14	1873
14	111
14	363
14	187
14	1527
14	1264
14	1900
14	1754
14	1260
14	973
14	2365
14	966
14	964
14	319
14	832
14	2161
14	170
15	1985
15	1015
15	209
15	1652
15	95
15	143
15	268
15	2181
15	465
15	1874
15	472
15	1293
15	855
15	1094
15	638
16	320
16	1392
16	537
16	99
16	269
16	1265
16	629
16	204
16	1460
16	323
17	97
17	1602
17	874
17	880
17	92
17	1140
17	1266
17	1508
17	1449
18	1138
18	430
18	267
18	203
18	580
19	925
19	1137
19	2159
19	1261
19	226
19	1139
19	753
20	788
20	238
20	875
21	172
21	715
21	1390
21	1394
21	91
21	110
22	1391
22	1263
23	123
23	236
23	196
23	173
24	1388
24	1262
25	716
25	659
29	239
